date,jira_id,comment
2021-04-12T19:42:16Z,2681,staging and setting up vote for release candidates (#2681)  This change automates staging of release candidate. The artifacts are staged  to SVN and nexus repositories.    This change uses  https://github.com/vlsi/vlsi-release-plugins/blob/master/plugins/stage-vote-release-plugin/README.md.    Preparing release candidate:    1. Checkout release branch: `git checkout -b branch-4.14 origin/branch-4.14`  2. Update the version in version.gradle and commit the change  3. Create and stage release candidate. This will build and upload all release  artifacts to staging areas under nexus and SVN repos.  A template for Vote  email will also be generated. Link to the release notes will need to be  updated in the email template. A release candidate tag  will also be added.  ```  ./gradlew prepareVote -Pasf -Prc=1  ```  4. If needed additional release candidates can be create by running the above  command with appropriate `rc` value  5. Once the voting is done  the release can be published using:  ```  ./gradlew publishDist -Pasf -Prc=1  ```  6. Remove stale artifacts:  ```  ./gradlew removeStaleArtifacts -Pasf  ```    Configuration:    * Following configuration can be added to $HOME/.gradle/gradle.properties.  ```  signing.gnupg.keyName=...  asfCommitterId=...  asfNexusUsername=...  asfNexusPassword=...  asfGitSourceUsername=...  asfGitSourcePassword=...  asfGitSitePreviewUsername=...  asfGitSitePreviewPassword=...  asfSvnUsername=...  asfSvnPassword=...  ```  * The above config can also be passed from commandline `-P<property>=<value>`    Testing:    The change was testing useing a local setup based on  https://github.com/vlsi/asflike-release-environment    Co-authored-by: Surinder Singh <surinders@splunk.com>  Co-authored-by: Matteo Merli <mmerli@apache.org>
2021-04-12T18:36:54Z,2683,ISSUE-2640: BP-43: Gradle integration with RAT plugin (#2683)  Co-authored-by: Prashant <prashantk@splunk.com>  Co-authored-by: Matteo Merli <mmerli@apache.org>
2021-04-12T18:06:52Z,2615,ISSUE #2615: Fix for invalid ensemble issue during ledger recovery  Ensures that only entries of the current ensemble are included in the ledger recovery process  thus avoiding a ledger recovery failure scenario where it tries to append an ensemble with a lower first entry id than the prior ensemble.    Descriptions of the changes in this PR:    This PR includes a small change in the LedgerRecoveryOp that avoids a scenario where ledger recovery tries to create an invalid ensemble thereby failing. This could cause data unavailability for as long as trigger conditions last.    During ledger recovery  only entries of the current ensemble can be included in the read and write back phase. Prior ensembles  if any  are immutable. But it is possible  in a multi-ensemble ledger  for the current ensemble to return an LAC of -1. This then causes the recovery to read entries from prior ensembles and write them back to the current ensemble. This does not cause any data loss  but it is wasteful of both space and time. The main issue is that if an ensemble change occurs when writing back entries  it will try and create a new ensemble with first entry id of 0. This causes an IllegalStateException as there is a check before the CAS metadata op to ensure that the ensemble does not have an entry id lower than an existing ensemble.    If a bookie of the current ensemble were to be down  then the ledger would be unrecoverable until it became available again.     The solution is that the lowest safe LAC for recovery is: first entry id of current ensemble - 1.    ### Changes    Change to LedgerRecoveryOp as described above.  New unit test in LedgerRecoveryTest2.    Master Issue: #2615    Reviewers: Andrey Yegorov  Enrico Olivelli <eolivelli@gmail.com>  Flavio Junqueira  This closes #2654 from Vanlightly/fix-invalid-ensemble-change  closes #2615
2021-04-12T16:08:42Z,2640,ISSUE #2640: BP-43 integrate gradle javadoc plugin  ### Motivation    **Migrate bookkeeper to gradle javadoc plugin.**    **How to run**    `./gradlew javadoc`    ### Changes  - Integrate gradle build with javadoc plugin  **Few points to note**    - This integration is same/similar to the maven javadoc plugin integration.    Master Issue: #2640    Reviewers: Henry Saputra <hsaputra@apache.org>  This closes #2684 from pkumar-singh/merge_internal_gradle_javadoc  closes #2640
2021-04-10T14:07:19Z,2644,Update documentation with default value for openLedgerRereplicationGracePeriod config option  ### Motivation  `openLedgerRereplicationGracePeriod` default value doc doesn't consistent with the code    ### Changes  1. update default value doc for bk_server.conf  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Michael Marshall <None>  lipenghui <penghui@apache.org>  This closes #2644 from hangc0276/chenhang/fix_openLedgerRereplicationGracePeriod_default_value_doc
2021-04-09T17:30:20Z,2640,ISSUE #2640: BP-43 create shaded jar for bookkeeper-server and distrib…  …utedlog-core    Descriptions of the changes in this PR:      ### Motivation  **Gradle migration**   With maven shaded Jar was created for bookkeeper-sever as well as distributedlog-core.  Though shaded jar was not being used by anybody.  There has been some difference in layout of shaded jar produced by maven and gradles.    Maven produced shaded jar just shades bookkeeper classes and leaves transitive dependency unshaded and as part of dependency in POM file. This behavior is not supported in gradle shadow plugin. Therefore gradle produced shaded jar shades not only bookkeer-server but also its transitive and direct dependencies and leaving nothing in pom file as dependency.     ### Changes  Create gradle build for shading bookkeeper-sever and distributedlog-core    Master Issue: #2640     Reviewers: Henry Saputra <hsaputra@apache.org>  Matteo Merli <mmerli@apache.org>  This closes #2678 from pkumar-singh/merge_internal_gradle_6  closes #2640 and squashes the following commits:  3f9cb7e9f [Matteo Merli] Merge branch 'master' into merge_internal_gradle_6 acbc20dac [Prashant Kumar] ISSUE #2640: BP-43 Integrate checkstyle with gradle f46021c4c [Prashant] ISSUE-2640: BP-43 create shaded jar for bookkeeper-server and distributedlog-core 59786c97f [Prashant Kumar] ISSUE #2640: BP-43: Exclude smoke tests for now can be enabled when we move to gradle.
2021-04-08T23:42:21Z,2640,ISSUE #2640: BP-43 Integrate checkstyle with gradle  ### Motivation    **Migrate bookkeeper to gradle.**  Checkstyle is gradle as well as maven plugin which checks for code formatting spacing etc.   **How to run**    `./gradlew checkstyleMain  `    ### Changes  Integrate gradle build with checkstyle plugin      Master Issue: #2640      Reviewers: Henry Saputra <hsaputra@apache.org>  Matteo Merli <mmerli@apache.org>  This closes #2680 from pkumar-singh/merge_internal_gradle_checkstyle  closes #2640
2021-04-08T22:12:44Z,2640,ISSUE #2640: BP-43: Exclude smoke tests for now can be enabled when we move to gradle.  Descriptions of the changes in this PR:    ### Motivation    **Migrate bookkeeper to gradle.**  Current smoke tests in OSS do not run and do not do anything useful.   They are quite old and need to move to testcontainer and away from Arquallian.   That requires code change. Therefore punting running these tests with gradle too    until everything moved to gradle.   ### Changes    Exclude Smoke tests from run.    Master Issue: #2640      Reviewers: Andrey Yegorov  Matteo Merli <mmerli@apache.org>  This closes #2671 from pkumar-singh/merge_internal_gradle_4  closes #2640
2021-04-07T21:24:41Z,2673,ISSUE-2640: BP-43 Build microbenchmark with gradle and run microbenchmark (#2673)  Co-authored-by: Prashant <prashantk@splunk.com>
2021-04-06T04:02:57Z,2675,Fix logic in Bookkeeper forceAllowCompaction to run only when force is set or configured interval (#2675)  Without the attached fix  when forceAllowCompaction and isForceGCAllowWhenNoSpace are set. The majorCompaction runs with every garbage collection. This results due to the fact that enableMajorCompaction which takes a negative interval into account to disable compaction always returns true since the difference in time will always be larger than -1. The time check must be "and" with the enableMajorCompaciton for the time check to be valid. And the force flag may also be valid when the isForce(Major/Minor)CompactionAllow is set to true which will validate the threshold in the force case is set.
2021-04-06T04:02:43Z,2670,Issue 2638: Compaction Limits (#2670)  This resolves issue 2638  by allowing a customer to set a limit on the duration of the major and minor compaction runs. This allows the customer to balance the needs for compaction against the need for normal garbage collection. Unbounded execution of compaction can starve the garbage collection process  and may lead to extended periods of high disk IO. By setting a upper bound on the execution duration for the garbage collection  we can ensure a balance is maintained between both GC and Compaction processes.    Logging has been improved to allow a user to see the complete usage of the buckets  vs. those that were compacted  so that they can decide on any further tuning that may be required.    Test cases have been added to ensure limits are enforced properly and that defaulting of the values is correctly implemented.    * 2638-CompactionLimits    * align config parameters    * Refactor Limit to MaxTimeMs
2021-04-05T17:22:04Z,2674,sign published packages (#2674)  Add signing plugin to sign artifacts using PGP. For details see  https://docs.gradle.org/current/userguide/signing_plugin.html    This was testing by publishing to local maven repository:  ```  $ gradlew bookkeeper-server:publishMavenPublicationToMavenLocal    $ ls -ln ~/.m2/repository/org/apache/bookkeeper/bookkeeper-server/4.14.0-SNAPSHOT/  total 10568  -rw-r--r--  1 501  20  1596624 Mar 31 13:07 bookkeeper-server-4.14.0-SNAPSHOT-tests.jar  -rw-r--r--  1 501  20      650 Mar 31 13:07 bookkeeper-server-4.14.0-SNAPSHOT-tests.jar.asc  -rw-r--r--  1 501  20  2254279 Mar 31 13:07 bookkeeper-server-4.14.0-SNAPSHOT.jar  -rw-r--r--  1 501  20      650 Mar 31 13:07 bookkeeper-server-4.14.0-SNAPSHOT.jar.asc  -rw-r--r--  1 501  20     6983 Mar 31 13:07 bookkeeper-server-4.14.0-SNAPSHOT.module  -rw-r--r--  1 501  20      650 Mar 31 13:07 bookkeeper-server-4.14.0-SNAPSHOT.module.asc  -rw-r--r--  1 501  20     6251 Mar 31 13:07 bookkeeper-server-4.14.0-SNAPSHOT.pom  -rw-r--r--  1 501  20      650 Mar 31 13:07 bookkeeper-server-4.14.0-SNAPSHOT.pom.asc  -rw-r--r--  1 501  20     1817 Mar 31 13:07 maven-metadata-local.xml    ```    signing can be disable using following using `ORG_GRADLE_PROJECT_skipSigning`:    ```  ORG_GRADLE_PROJECT_skipSigning=1 gradlew :bookkeeper-server:publishMavenPublicationToMavenLoca  ```    Co-authored-by: Surinder Singh <surinders@splunk.com>
2021-04-01T06:42:44Z,2645,Defect-Fix Compaction status report into correct buckets. (#2645)  The compaction status report is off by 1.    When compaction is enabled  the 10% log is always empty. Setting the compaction threshold to .2 we were seeing the number of compacted entrylogs that were removed  match the sum of the 20% and 30% buckets. While the 10% bucket remained empty. Increasing the threshold to .3 we would see the sum of the first 4 buckets compacted (10%-40%). Also with the 10% bucket empty.    Upon inspection of the code  the code is using the .ceil function to calculate the bucket index to be updated. This means that 10% bucket will never be used. However  there could be a rare 100% case in which the code runs into a index out of bounds exception when the entrylog is actually 100% used. The index calculation should be using floor and not the ceil call using the next index lower. So usage of .00 to .9 ends up in the 0 index instead of the current calculation which puts the .0 - .9 in the 1 index.    This will leave the 100% index empty most of the time  as rarely will the entry logs be 100% used.
2021-03-31T17:07:58Z,2666,Build distributions with gradle (#2666)  Building:  ```  ./gradlew :bookkeeper-dist-src:distTar :bookkeeper-dist-server:distTar :bookkeeper-dist-bkctl:distTar :bookkeeper-dist-all:distTar  ```    The package can be found under corresponding build/distributions  ```  $ find bookkeeper-dist -name *.tar.gz -path *distributions*  bookkeeper-dist/bkctl/build/distributions/bkctl-4.14.0-SNAPSHOT.tar.gz  bookkeeper-dist/all/build/distributions/bookkeeper-all-4.14.0-SNAPSHOT.tar.gz  bookkeeper-dist/server/build/distributions/bookkeeper-server-4.14.0-SNAPSHOT.tar.gz  bookkeeper-dist/build/distributions/bookkeeper-4.14.0-SNAPSHOT-src.tar.gz  ```    Co-authored-by: Surinder Singh <surinders@splunk.com>
2021-03-30T06:31:11Z,2667,Fix a typo in bookkeeper script  ### Motivation    Bookkeeper script is failing to start. The variable is not being interpreted as a string. Instead we trying to run this as command and failing.    ```  $ ./bin/bookkeeper localbookie 3  JAVA_HOME not set  using java from PATH. (/usr/bin/java)  ./bin/bookkeeper: line 149: BOOKIE_EXTRA_OPTS: command not found  ./bin/bookkeeper: line 149: -Dorg.bouncycastle.fips.approved_only=true: command not found  ```    ### Changes    Add quotes around the variable definition.      Reviewers: Matteo Merli <mmerli@apache.org>  Enrico Olivelli <eolivelli@gmail.com>  This closes #2667 from sursingh/fix-bookkeeper-script
2021-03-28T01:21:26Z,2653,Correct the argument of the recover command of bookie shell (#2653)
2021-03-28T01:21:10Z,2663,ISSUE-2640: BP-43: Run integration tests with current source code. Build BKCTL. (#2663)  Co-authored-by: Prashant <prashantk@splunk.com>
2021-03-26T19:14:11Z,2662,Migrate bookkeeper-benchmark and stats module to gradle (#2662)  Co-authored-by: Surinder Singh <surinders@splunk.com>
2021-03-25T19:48:48Z,2661,Fix settings.gradle formatting (#2661)  Co-authored-by: Ali Ahmed <alia@splunk.com>
2021-03-24T18:49:43Z,2659,ISSUE-2640: BP-43: Gradle: Run tests in :stream gradle (#2659)  * Make gradle use os specific paths in build    * ISSUE-2640: BP-43: make unit tests run with gradle.    Co-authored-by: Ali Ahmed <alahmed.se@gmail.com>  Co-authored-by: Prashant Kumar <prashantk@splunk.com>
2021-03-23T21:06:00Z,2656,Upgrade Lombok version (#2656)  - 1.18.18 includes fixes for IDE compatibility (IntelliJ  Eclipse  Netbeans).    This is relevant while developing Bookkeeper.    - see https://projectlombok.org/changelog for more details
